2019-08-19 16:39:00, Connection returned result: 1 
2019-08-19 21:25:00, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10743,"uptime":617639}'
2019-08-19 21:26:03, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10744,"uptime":617703}'
2019-08-19 21:28:22, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10746,"uptime":617842}'
2019-08-19 21:29:26, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10747,"uptime":617905}'
2019-08-19 21:30:30, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10748,"uptime":617969}'
2019-08-19 21:31:44, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10749,"uptime":618044}'
2019-08-19 21:32:48, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10750,"uptime":618108}'
2019-08-19 21:33:52, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10751,"uptime":618171}'
2019-08-19 21:35:09, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10752,"uptime":618249}'
2019-08-19 21:36:10, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10753,"uptime":618310}'
2019-08-19 21:37:14, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10754,"uptime":618374}'
2019-08-19 21:38:18, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10755,"uptime":618437}'
2019-08-19 21:39:43, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10757,"uptime":618522}'
2019-08-19 21:40:47, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10758,"uptime":618586}'
2019-08-19 21:41:51, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10759,"uptime":618650}'
2019-08-19 21:43:05, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10761,"uptime":618725}'
2019-08-19 21:44:09, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10762,"uptime":618788}'
2019-08-19 21:45:13, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10763,"uptime":618852}'
2019-08-19 21:46:38, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10765,"uptime":618937}'
2019-08-19 21:47:42, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10766,"uptime":619001}'
2019-08-19 21:49:07, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10768,"uptime":619086}'
2019-08-19 21:50:11, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10769,"uptime":619150}'
2019-08-19 21:51:14, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10770,"uptime":619214}'
2019-08-19 21:52:40, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10772,"uptime":619299}'
2019-08-19 21:53:43, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10773,"uptime":619363}'
2019-08-19 21:54:47, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10774,"uptime":619427}'
2019-08-19 21:57:06, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10776,"uptime":619565}'
2019-08-19 21:58:09, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10777,"uptime":619629}'
2019-08-19 21:59:35, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10779,"uptime":619714}'
2019-08-19 22:00:38, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10780,"uptime":619778}'
2019-08-19 22:01:42, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10781,"uptime":619842}'
2019-08-19 22:02:57, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10783,"uptime":619916}'
2019-08-19 22:04:01, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10784,"uptime":619980}'
2019-08-19 22:05:04, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10785,"uptime":620044}'
2019-08-19 22:06:19, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10787,"uptime":620118}'
2019-08-19 22:07:23, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10788,"uptime":620182}'
2019-08-19 22:08:27, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10789,"uptime":620246}'
2019-08-19 22:09:52, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10791,"uptime":620331}'
2019-08-19 22:10:55, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10792,"uptime":620395}'
2019-08-19 22:12:13, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10793,"uptime":620472}'
2019-08-19 22:13:14, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10794,"uptime":620533}'
2019-08-19 22:14:18, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10795,"uptime":620597}'
2019-08-19 22:15:22, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10796,"uptime":620661}'
2019-08-19 22:16:47, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5Mnf data","752347b5bfd4629d"],"zone":"1","counter":10797,"uptime":620747}'
2019-08-19 22:17:50, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10798,"uptime":620810}'
2019-08-19 22:19:08, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10799,"uptime":620887}'
2019-08-19 22:20:09, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10800,"uptime":620948}'
2019-08-19 22:21:13, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10801,"uptime":621012}'
2019-08-19 22:22:16, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10802,"uptime":621076}'
2019-08-19 22:23:42, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10804,"uptime":621161}'
2019-08-19 22:24:45, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10805,"uptime":621225}'
2019-08-19 22:25:49, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10806,"uptime":621289}'
2019-08-19 22:27:07, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10807,"uptime":621366}'
2019-08-19 22:28:08, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10808,"uptime":621427}'
2019-08-19 22:29:11, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10809,"uptime":621491}'
2019-08-19 22:30:15, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10810,"uptime":621555}'
2019-08-19 22:31:22, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10811,"uptime":621622}'
2019-08-19 22:32:23, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490Mnf dat","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10812,"uptime":621683}'
2019-08-19 22:33:27, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10813,"uptime":621746}'
2019-08-19 22:34:31, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10814,"uptime":621810}'
2019-08-19 22:35:56, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10816,"uptime":621895}'
2019-08-19 22:37:00, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10817,"uptime":621959}'
